Year,Farm ,Spray,Week ,Product,Tree,Incidence ,Leaves
2022,1,2,9,Badge,11,0.00,13.33
2022,1,2,9,Badge,12,8.89,15.00
2022,2,2,9,Badge,1,0.00,14.67
2022,2,2,9,Badge,2,0.00,18.33
2022,2,2,9,Badge,3,2.38,14.00
2022,2,2,9,Badge,4,0.00,14.00
2022,2,2,9,Badge,5,0.00,10.67
2022,2,2,9,Badge,6,0.00,17.67
2022,2,2,9,Badge,7,0.00,18.33
2022,2,2,9,Badge,8,4.65,14.33
2022,2,2,9,Badge,9,2.44,13.67
2022,2,2,9,Badge,10,0.00,19.00
2022,2,2,9,Badge,11,3.51,19.00
2022,2,2,9,Badge,12,0.00,19.33
2022,1,2,9,Kocide,1,4.26,15.67
2022,1,2,9,Kocide,2,2.44,13.67
2022,1,2,9,Kocide,3,5.13,13.00
2022,1,2,9,Kocide,4,0.00,13.67
2022,1,2,9,Kocide,5,0.00,14.00
2022,1,2,9,Kocide,6,9.30,14.33
2022,1,2,9,Kocide,7,14.29,11.67
2022,1,2,9,Kocide,8,6.25,16.00
2022,1,2,9,Kocide,9,2.08,16.00
2022,1,2,9,Kocide,10,9.09,14.67
2022,1,2,9,Kocide,11,8.70,15.33
2022,1,2,9,Kocide,12,4.26,15.67
2022,2,2,9,Kocide,1,0.00,20.00
2022,2,2,9,Kocide,2,1.67,20.00
2022,2,2,9,Kocide,3,0.00,20.00
2022,2,2,9,Kocide,4,5.41,24.67
2022,2,2,9,Kocide,5,0.00,23.00
2022,2,2,9,Kocide,6,1.67,20.00
2022,2,2,9,Kocide,7,0.00,19.33
2022,2,2,9,Kocide,8,1.85,18.00
2022,2,2,9,Kocide,9,5.66,17.67
2022,2,2,9,Kocide,10,2.13,15.67
2022,2,2,9,Kocide,11,2.08,16.00
2022,2,2,9,Kocide,12,0.00,17.33
2022,1,2,9,ProBlad,1,9.43,17.67
2022,1,2,9,ProBlad,2,20.34,19.67
2022,1,2,9,ProBlad,3,22.95,20.33
2022,1,2,9,ProBlad,4,8.33,20.00
2022,1,2,9,ProBlad,5,1.69,19.67
2022,1,2,9,ProBlad,6,0.00,20.67
2022,1,2,9,ProBlad,7,10.64,15.67
2022,1,2,9,ProBlad,8,7.69,17.33
2022,1,2,9,ProBlad,9,11.67,20.00
2022,1,2,9,ProBlad,10,10.71,18.67
2022,1,2,9,ProBlad,11,6.67,20.00
2022,1,2,9,ProBlad,12,20.69,19.33
2022,2,2,9,ProBlad,1,0.00,20.00
2022,2,2,9,ProBlad,2,0.00,14.00
2022,2,2,9,ProBlad,3,2.38,14.00
2022,2,2,9,ProBlad,4,0.00,16.00
2022,2,2,9,ProBlad,5,0.00,12.67
2022,2,2,9,ProBlad,6,6.25,16.00
2022,2,2,9,ProBlad,7,2.04,16.33
2022,2,2,9,ProBlad,8,0.00,16.00
2022,2,2,9,ProBlad,9,0.00,16.00
2022,2,2,9,ProBlad,10,2.08,16.00
2022,2,2,9,ProBlad,11,4.44,15.00
2022,2,2,9,ProBlad,12,1.85,18.00
2022,1,2,9,Serenede,1,7.94,21.00
2022,1,2,9,Serenede,2,1.92,17.33
2022,1,2,9,Serenede,3,1.85,18.00
2022,1,2,9,Serenede,4,10.00,16.67
2022,1,2,9,Serenede,5,2.00,16.67
2022,1,2,9,Serenede,6,10.20,16.33
2022,1,2,9,Serenede,7,19.23,17.33
2022,1,2,9,Serenede,8,4.00,16.67
2022,1,2,9,Serenede,9,10.20,16.33
2022,1,2,9,Serenede,10,18.00,16.67
2022,1,2,9,Serenede,11,19.05,14.00
2022,1,2,9,Serenede,12,17.02,15.67
2022,2,2,9,Serenede,1,1.85,18.00
2022,2,2,9,Serenede,2,0.00,16.67
2022,2,2,9,Serenede,3,2.38,14.00
2022,2,2,9,Serenede,4,0.00,15.67
2022,2,2,9,Serenede,5,0.00,15.67
2022,2,2,9,Serenede,6,0.00,12.00
2022,2,2,9,Serenede,7,2.13,15.67
2022,2,2,9,Serenede,8,0.00,16.67
2022,2,2,9,Serenede,9,0.00,15.33
2022,2,2,9,Serenede,10,0.00,12.00
2022,2,2,9,Serenede,11,0.00,16.00
2022,2,2,9,Serenede,12,14.71,11.33
2022,1,2,10,Badge,1,4.69,21.33
2022,1,2,10,Badge,2,6.45,20.67
2022,1,2,10,Badge,3,1.67,20.00
2022,1,2,10,Badge,4,3.08,21.67
2022,1,2,10,Badge,5,6.35,21.00
2022,1,2,10,Badge,6,9.26,18.00
2022,1,2,10,Badge,7,2.08,16.00
2022,1,2,10,Badge,8,14.29,16.33
2022,1,2,10,Badge,9,12.24,16.33
2022,1,2,10,Badge,10,0.00,16.00
2022,1,2,10,Badge,11,0.00,18.00
2022,1,2,10,Badge,12,2.33,14.33
2022,2,2,10,Badge,1,0.00,17.33
2022,2,2,10,Badge,2,0.00,18.33
2022,2,2,10,Badge,3,0.00,14.00
2022,2,2,10,Badge,4,0.00,17.00
2022,2,2,10,Badge,5,0.00,13.33
2022,2,2,10,Badge,6,0.00,19.67
2022,2,2,10,Badge,7,0.00,12.33
2022,2,2,10,Badge,8,2.08,16.00
2022,2,2,10,Badge,9,4.65,14.33
2022,2,2,10,Badge,10,4.26,15.67
2022,2,2,10,Badge,11,1.75,19.00
2022,2,2,10,Badge,12,2.27,14.67
2022,1,2,10,Kocide,1,0.00,17.00
2022,1,2,10,Kocide,2,11.36,14.67
2022,1,2,10,Kocide,3,4.55,14.67
2022,1,2,10,Kocide,4,6.52,15.33
2022,1,2,10,Kocide,5,6.38,15.67
2022,1,2,10,Kocide,6,0.00,17.00
2022,1,2,10,Kocide,7,8.33,16.00
2022,1,2,10,Kocide,8,9.62,17.33
2022,1,2,10,Kocide,9,6.98,14.33
2022,1,2,10,Kocide,10,2.27,14.67
2022,1,2,10,Kocide,11,9.26,18.00
2022,1,2,10,Kocide,12,3.33,20.00
2022,2,2,10,Kocide,1,0.00,15.33
2022,2,2,10,Kocide,2,2.38,14.00
2022,2,2,10,Kocide,3,0.00,14.00
2022,2,2,10,Kocide,4,1.67,20.00
2022,2,2,10,Kocide,5,0.00,16.67
2022,2,2,10,Kocide,6,5.45,18.33
2022,2,2,10,Kocide,7,0.00,19.67
2022,2,2,10,Kocide,8,12.28,19.00
2022,2,2,10,Kocide,9,0.00,18.33
2022,2,2,10,Kocide,10,0.00,18.00
2022,2,2,10,Kocide,11,1.85,18.00
2022,2,2,10,Kocide,12,1.92,17.33
2022,1,2,10,ProBlad,1,30.91,18.33
2022,1,2,10,ProBlad,2,21.82,18.33
2022,1,2,10,ProBlad,3,25.81,20.67
2022,1,2,10,ProBlad,4,13.56,19.67
2022,1,2,10,ProBlad,5,18.97,19.33
2022,1,2,10,ProBlad,6,0.00,21.33
2022,1,2,10,ProBlad,7,21.67,20.00
2022,1,2,10,ProBlad,8,14.04,19.00
2022,1,2,10,ProBlad,9,12.96,18.00
2022,1,2,10,ProBlad,10,10.29,22.67
2022,1,2,10,ProBlad,11,22.73,22.00
2022,1,2,10,ProBlad,12,25.49,17.00
2022,2,2,10,ProBlad,1,3.77,17.67
2022,2,2,10,ProBlad,2,13.16,12.67
2022,2,2,10,ProBlad,3,4.00,16.67
2022,2,2,10,ProBlad,4,0.00,17.00
2022,2,2,10,ProBlad,5,1.69,19.67
2022,2,2,10,ProBlad,6,0.00,15.00
2022,2,2,10,ProBlad,7,1.92,17.33
2022,2,2,10,ProBlad,8,0.00,13.67
2022,2,2,10,ProBlad,9,6.82,14.67
2022,2,2,10,ProBlad,10,0.00,16.00
2022,2,2,10,ProBlad,11,0.00,13.67
2022,2,2,10,ProBlad,12,7.14,14.00
2022,1,2,10,Serenede,1,22.41,19.33
2022,1,2,10,Serenede,2,15.52,19.33
2022,1,2,10,Serenede,3,13.33,20.00
2022,1,2,10,Serenede,4,5.08,19.67
2022,1,2,10,Serenede,5,11.48,20.33
2022,1,2,10,Serenede,6,10.34,19.33
2022,1,2,10,Serenede,7,0.00,21.00
2022,1,2,10,Serenede,8,3.08,21.67
2022,1,2,10,Serenede,9,8.93,18.67
2022,1,2,10,Serenede,10,14.00,16.67
2022,1,2,10,Serenede,11,9.43,17.67
2022,1,2,10,Serenede,12,8.20,20.33
2022,2,2,10,Serenede,1,6.52,15.33
2022,2,2,10,Serenede,2,6.25,16.00
2022,2,2,10,Serenede,3,0.00,18.33
2022,2,2,10,Serenede,4,0.00,17.00
2022,2,2,10,Serenede,5,2.50,13.33
2022,2,2,10,Serenede,6,0.00,16.00
2022,2,2,10,Serenede,7,2.08,16.00
2022,2,2,10,Serenede,8,0.00,16.00
2022,2,2,10,Serenede,9,2.63,12.67
2022,2,2,10,Serenede,10,1.82,18.33
2022,2,2,10,Serenede,11,0.00,15.67
2022,2,2,10,Serenede,12,0.00,13.67
2022,1,1,15,Badge,1,0.00,24.67
2022,1,1,15,Badge,2,0.00,20.67
2022,1,1,15,Badge,3,0.00,18.00
2022,1,1,15,Badge,4,1.92,17.33
2022,1,1,15,Badge,5,0.00,11.33
2022,1,1,15,Badge,6,0.00,16.33
2022,1,1,15,Badge,7,6.52,15.33
2022,1,1,15,Badge,8,0.00,10.67
2022,1,1,15,Badge,9,3.70,18.00
2022,1,1,15,Badge,10,4.26,15.67
2022,1,1,15,Badge,11,1.67,20.00
2022,1,1,15,Badge,12,0.00,15.67
2022,2,2,15,Badge,1,2.99,22.33
2022,2,2,15,Badge,2,6.25,21.33
2022,2,2,15,Badge,3,4.76,21.00
2022,2,2,15,Badge,4,9.52,21.00
2022,2,2,15,Badge,5,3.08,21.67
2022,2,2,15,Badge,6,3.13,21.33
2022,2,2,15,Badge,7,3.13,21.33
2022,2,2,15,Badge,8,7.14,18.67
2022,2,2,15,Badge,9,3.51,19.00
2022,2,2,15,Badge,10,7.55,17.67
2022,2,2,15,Badge,11,8.77,19.00
2022,2,2,15,Badge,12,5.00,20.00
2022,1,1,15,Kocide,1,0.00,15.67
2022,1,1,15,Kocide,2,8.00,16.67
2022,1,1,15,Kocide,3,1.75,19.00
2022,1,1,15,Kocide,4,5.56,18.00
2022,1,1,15,Kocide,5,0.00,18.00
2022,1,1,15,Kocide,6,4.69,21.33
2022,1,1,15,Kocide,7,5.00,20.00
2022,1,1,15,Kocide,8,19.18,24.33
2022,1,1,15,Kocide,9,4.48,22.33
2022,1,1,15,Kocide,10,5.77,17.33
2022,1,1,15,Kocide,11,1.79,18.67
2022,1,1,15,Kocide,12,4.00,16.67
2022,2,2,15,Kocide,1,0.00,17.33
2022,2,2,15,Kocide,2,7.27,18.33
2022,2,2,15,Kocide,3,1.67,20.00
2022,2,2,15,Kocide,4,1.89,17.67
2022,2,2,15,Kocide,5,8.62,19.33
2022,2,2,15,Kocide,6,9.26,18.00
2022,2,2,15,Kocide,7,1.82,18.33
2022,2,2,15,Kocide,8,13.11,20.33
2022,2,2,15,Kocide,9,3.64,18.33
2022,2,2,15,Kocide,10,13.79,19.33
2022,2,2,15,Kocide,11,6.78,19.67
2022,2,2,15,Kocide,12,3.03,22.00
2022,1,1,15,ProBlad,1,0.00,18.00
2022,1,1,15,ProBlad,2,4.35,15.33
2022,1,1,15,ProBlad,3,9.52,14.00
2022,1,1,15,ProBlad,4,11.11,12.00
2022,1,1,15,ProBlad,5,5.66,17.67
2022,1,1,15,ProBlad,6,2.08,16.00
2022,1,1,15,ProBlad,7,0.00,16.00
2022,1,1,15,ProBlad,8,4.76,14.00
2022,1,1,15,ProBlad,9,9.30,14.33
2022,1,1,15,ProBlad,10,2.27,14.67
2022,1,1,15,ProBlad,11,5.56,12.00
2022,1,1,15,ProBlad,12,34.21,12.67
2022,2,2,15,ProBlad,1,26.00,16.67
2022,2,2,15,ProBlad,2,25.00,20.00
2022,2,2,15,ProBlad,3,17.86,18.67
2022,2,2,15,ProBlad,4,15.00,20.00
2022,2,2,15,ProBlad,5,13.11,20.33
2022,2,2,15,ProBlad,6,12.96,18.00
2022,2,2,15,ProBlad,7,12.96,18.00
2022,2,2,15,ProBlad,8,17.86,18.67
2022,2,2,15,ProBlad,9,18.97,19.33
2022,2,2,15,ProBlad,10,25.86,19.33
2022,2,2,15,ProBlad,11,18.97,19.33
2022,2,2,15,ProBlad,12,26.00,16.67
2022,1,1,15,Serenede,1,8.33,12.00
2022,1,1,15,Serenede,2,0.00,14.00
2022,1,1,15,Serenede,3,2.27,14.67
2022,1,1,15,Serenede,4,1.85,18.00
2022,1,1,15,Serenede,5,5.26,19.00
2022,1,1,15,Serenede,6,5.36,18.67
2022,1,1,15,Serenede,7,2.13,15.67
2022,1,1,15,Serenede,8,3.57,18.67
2022,1,1,15,Serenede,9,8.16,16.33
2022,1,1,15,Serenede,10,9.30,14.33
2022,1,1,15,Serenede,11,1.72,19.33
2022,1,1,15,Serenede,12,9.62,17.33
2022,2,2,15,Serenede,1,20.69,19.33
2022,2,2,15,Serenede,2,6.56,20.33
2022,2,2,15,Serenede,3,3.57,18.67
2022,2,2,15,Serenede,4,14.06,21.33
2022,2,2,15,Serenede,5,16.95,19.67
2022,2,2,15,Serenede,6,11.11,18.00
2022,2,2,15,Serenede,7,12.90,20.67
2022,2,2,15,Serenede,8,17.19,21.33
2022,2,2,15,Serenede,9,13.33,20.00
2022,2,2,15,Serenede,10,17.54,19.00
2022,2,2,15,Serenede,11,12.07,19.33
2022,2,2,15,Serenede,12,33.33,20.00
2023,1,1,0,ProBlad,1,0,17
2023,1,1,0,ProBlad,2,0,14.67
2023,1,1,0,ProBlad,3,1.96,17
2023,1,1,0,ProBlad,4,0,19
2023,1,1,0,ProBlad,5,0,20
2023,1,1,0,ProBlad,6,0,23
2023,1,1,0,ProBlad,7,0,17.67
2023,1,1,0,ProBlad,8,0,18
2023,1,1,0,ProBlad,9,1.67,20
2023,1,1,0,ProBlad,10,0,19
2023,1,1,0,ProBlad,11,0,13.67
2023,1,1,0,ProBlad,12,0,22
2023,1,1,0,ProBlad,13,0,16.33
2023,1,1,0,ProBlad,14,0,17.33
2023,1,1,0,ProBlad,15,0,19
2023,1,1,0,Kocide,1,1.85,18
2023,1,1,0,Kocide,2,0,20.67
2023,1,1,0,Kocide,3,0,21
2023,1,1,0,Kocide,4,0,21
2023,1,1,0,Kocide,5,0,19.67
2023,1,1,0,Kocide,6,2.27,14.67
2023,1,1,0,Kocide,7,0,18.33
2023,1,1,0,Kocide,8,3.23,20.67
2023,1,1,0,Kocide,9,0,16.67
2023,1,1,0,Kocide,10,0,21.33
2023,1,1,0,Kocide,11,0,18.67
2023,1,1,0,Kocide,12,0,18
2023,1,1,0,Kocide,13,0,16.67
2023,1,1,0,Kocide,14,0,17.67
2023,1,1,0,Kocide,15,0,20.67
2023,1,1,0,Serenade,1,0,24.67
2023,1,1,0,Serenade,2,0,14.67
2023,1,1,0,Serenade,3,0,16.67
2023,1,1,0,Serenade,4,0,19.33
2023,1,1,0,Serenade,5,0,20.67
2023,1,1,0,Serenade,6,0,11.67
2023,1,1,0,Serenade,7,0,20
2023,1,1,0,Serenade,8,1.56,21.33
2023,1,1,0,Serenade,9,0,14
2023,1,1,0,Serenade,10,0,20.67
2023,1,1,0,Serenade,11,0,17.33
2023,1,1,0,Serenade,12,4.17,16
2023,1,1,0,Serenade,13,1.64,20.33
2023,1,1,0,Serenade,14,0,16.67
2023,1,1,0,Serenade,15,0,15.67
2023,1,1,0,Badge,1,0,19.33
2023,1,1,0,Badge,2,0,12
2023,1,1,0,Badge,3,1.85,18
2023,1,1,0,Badge,4,6.82,14.67
2023,1,1,0,Badge,5,4.17,16
2023,1,1,0,Badge,6,0,20.33
2023,1,1,0,Badge,7,2.22,15
2023,1,1,0,Badge,8,0,19.33
2023,1,1,0,Badge,9,0,18
2023,1,1,0,Badge,10,0,15
2023,1,1,0,Badge,11,0,20.67
2023,1,1,0,Badge,12,0,19.33
2023,1,1,0,Badge,13,0,19
2023,1,1,0,Badge,14,2.17,15.33
2023,1,1,0,Badge,15,0,18.33
2023,1,1,0,DoubleNickel,1,0,23
2023,1,1,0,DoubleNickel,2,0,12
2023,1,1,0,DoubleNickel,3,4.55,14.67
2023,1,1,0,DoubleNickel,4,0,23
2023,1,1,0,DoubleNickel,5,9.09,14.67
2023,1,1,0,DoubleNickel,6,3.57,18.67
2023,1,1,0,DoubleNickel,7,0,15
2023,1,1,0,DoubleNickel,8,4.44,15
2023,1,1,0,DoubleNickel,9,8.16,16.33
2023,1,1,0,DoubleNickel,10,0,18
2023,1,1,0,DoubleNickel,11,11.76,11.33
2023,1,1,0,DoubleNickel,12,2.22,15
2023,1,1,0,DoubleNickel,13,0,9.33
2023,1,1,0,DoubleNickel,14,4.44,15
2023,1,1,0,DoubleNickel,15,0,13
2023,1,1,0,PriaxorA,1,2.86,11.67
2023,1,1,0,PriaxorA,2,2.33,14.33
2023,1,1,0,PriaxorA,3,0,12.33
2023,1,1,0,PriaxorA,4,0,17.67
2023,1,1,0,PriaxorA,5,0,18
2023,1,1,0,PriaxorA,6,4.69,21.33
2023,1,1,0,PriaxorA,7,4.26,15.67
2023,1,1,0,PriaxorA,8,2.63,12.67
2023,1,1,0,PriaxorA,9,4.26,15.67
2023,1,1,0,PriaxorA,10,0,13
2023,1,1,0,PriaxorA,11,0,16.67
2023,1,1,0,PriaxorA,12,7.69,8.67
2023,1,1,0,PriaxorA,13,0,20
2023,1,1,0,PriaxorA,14,9.76,13.67
2023,1,1,0,PriaxorA,15,2.82,23.67
2023,1,1,0,PriaxorB,1,0,16.67
2023,1,1,0,PriaxorB,2,0,24.33
2023,1,1,0,PriaxorB,3,0,10.33
2023,1,1,0,PriaxorB,4,2.5,13.33
2023,1,1,0,PriaxorB,5,0,12.67
2023,1,1,0,PriaxorB,6,0,17
2023,1,1,0,PriaxorB,7,1.72,19.33
2023,1,1,0,PriaxorB,8,0,9
2023,1,1,0,PriaxorB,9,0,21.67
2023,1,1,0,PriaxorB,10,0,21.67
2023,1,1,0,PriaxorB,11,0,10
2023,1,1,0,PriaxorB,12,0,16
2023,1,1,0,PriaxorB,13,0,13
2023,1,1,0,PriaxorB,14,0,15
2023,1,1,0,PriaxorB,15,0,8
2023,1,1,2,ProBlad,1,0,15.33
2023,1,1,2,ProBlad,2,0,15.33
2023,1,1,2,ProBlad,3,2.13,15.67
2023,1,1,2,ProBlad,4,2.38,14
2023,1,1,2,ProBlad,5,15.38,17.33
2023,1,1,2,ProBlad,6,1.67,20
2023,1,1,2,ProBlad,7,1.72,19.33
2023,1,1,2,ProBlad,8,3.77,17.67
2023,1,1,2,ProBlad,9,0,16.33
2023,1,1,2,ProBlad,10,11.11,15
2023,1,1,2,ProBlad,11,0,16.67
2023,1,1,2,ProBlad,12,2.27,14.67
2023,1,1,2,ProBlad,13,10.42,16
2023,1,1,2,ProBlad,14,0,17
2023,1,1,2,ProBlad,15,0,16.33
2023,1,1,2,Kocide,1,0,12
2023,1,1,2,Kocide,2,0,19
2023,1,1,2,Kocide,3,8,16.67
2023,1,1,2,Kocide,4,3.45,19.33
2023,1,1,2,Kocide,5,0,20.33
2023,1,1,2,Kocide,6,0,16.33
2023,1,1,2,Kocide,7,0,20.67
2023,1,1,2,Kocide,8,0,14.67
2023,1,1,2,Kocide,9,3.92,17
2023,1,1,2,Kocide,10,6,16.67
2023,1,1,2,Kocide,11,1.61,20.67
2023,1,1,2,Kocide,12,0,17.33
2023,1,1,2,Kocide,13,0,19.67
2023,1,1,2,Kocide,14,1.67,20
2023,1,1,2,Kocide,15,0,17.67
2023,1,1,2,Serenade,1,2,16.67
2023,1,1,2,Serenade,2,0,21
2023,1,1,2,Serenade,3,0,14.67
2023,1,1,2,Serenade,4,0,15.33
2023,1,1,2,Serenade,5,0,15
2023,1,1,2,Serenade,6,0,17.67
2023,1,1,2,Serenade,7,1.92,17.33
2023,1,1,2,Serenade,8,0,14.67
2023,1,1,2,Serenade,9,5.13,13
2023,1,1,2,Serenade,10,0,18.33
2023,1,1,2,Serenade,11,3.85,17.33
2023,1,1,2,Serenade,12,0,17.67
2023,1,1,2,Serenade,13,2.27,14.67
2023,1,1,2,Serenade,14,0,18
2023,1,1,2,Serenade,15,1.92,17.33
2023,1,1,2,Badge,1,0,20.67
2023,1,1,2,Badge,2,0,16
2023,1,1,2,Badge,3,2.08,16
2023,1,1,2,Badge,4,3.03,11
2023,1,1,2,Badge,5,2.5,13.33
2023,1,1,2,Badge,6,0,17.33
2023,1,1,2,Badge,7,6.25,16
2023,1,1,2,Badge,8,6.82,14.67
2023,1,1,2,Badge,9,6,16.67
2023,1,1,2,Badge,10,9.09,14.67
2023,1,1,2,Badge,11,0,18
2023,1,1,2,Badge,12,0,18
2023,1,1,2,Badge,13,1.85,18
2023,1,1,2,Badge,14,0,15.67
2023,1,1,2,Badge,15,2.33,14.33
2023,1,1,2,DoubleNickel,1,3.85,17.33
2023,1,1,2,DoubleNickel,2,0,16
2023,1,1,2,DoubleNickel,3,0,16
2023,1,1,2,DoubleNickel,4,1.92,17.33
2023,1,1,2,DoubleNickel,5,2.13,15.67
2023,1,1,2,DoubleNickel,6,0,16
2023,1,1,2,DoubleNickel,7,6.78,19.67
2023,1,1,2,DoubleNickel,8,0,17.67
2023,1,1,2,DoubleNickel,9,0,19
2023,1,1,2,DoubleNickel,10,7.69,17.33
2023,1,1,2,DoubleNickel,11,6.25,16
2023,1,1,2,DoubleNickel,12,3.77,17.67
2023,1,1,2,DoubleNickel,13,5.45,18.33
2023,1,1,2,DoubleNickel,14,10,16.67
2023,1,1,2,DoubleNickel,15,1.79,18.67
2023,1,1,2,PriaxorA,1,0,16
2023,1,1,2,PriaxorA,2,0,19.33
2023,1,1,2,PriaxorA,3,0,20.67
2023,1,1,2,PriaxorA,4,0,19.67
2023,1,1,2,PriaxorA,5,0,15.33
2023,1,1,2,PriaxorA,6,0,18.67
2023,1,1,2,PriaxorA,7,0,12.33
2023,1,1,2,PriaxorA,8,0,16.67
2023,1,1,2,PriaxorA,9,0,20.33
2023,1,1,2,PriaxorA,10,0,18
2023,1,1,2,PriaxorA,11,0,19.33
2023,1,1,2,PriaxorA,12,0,19
2023,1,1,2,PriaxorA,13,0,19.67
2023,1,1,2,PriaxorA,14,0,16
2023,1,1,2,PriaxorA,15,0,17.33
2023,1,1,2,PriaxorB,1,0,17.67
2023,1,1,2,PriaxorB,2,0,16
2023,1,1,2,PriaxorB,3,0,16.33
2023,1,1,2,PriaxorB,4,0,18.33
2023,1,1,2,PriaxorB,5,0,16.67
2023,1,1,2,PriaxorB,6,0,17
2023,1,1,2,PriaxorB,7,0,14.67
2023,1,1,2,PriaxorB,8,0,20
2023,1,1,2,PriaxorB,9,0,17.33
2023,1,1,2,PriaxorB,10,0,21
2023,1,1,2,PriaxorB,11,0,16.67
2023,1,1,2,PriaxorB,12,0,14
2023,1,1,2,PriaxorB,13,0,18.33
2023,1,1,2,PriaxorB,14,0,17.33
2023,1,1,2,PriaxorB,15,0,15.67
2023,1,1,4,ProBlad,1,0,19.33
2023,1,1,4,ProBlad,2,6.38,15.67
2023,1,1,4,ProBlad,3,1.96,17
2023,1,1,4,ProBlad,4,1.85,18
2023,1,1,4,ProBlad,5,26.09,15.33
2023,1,1,4,ProBlad,6,10.64,15.67
2023,1,1,4,ProBlad,7,5.56,18
2023,1,1,4,ProBlad,8,4.65,14.33
2023,1,1,4,ProBlad,9,1.92,17.33
2023,1,1,4,ProBlad,10,0,17
2023,1,1,4,ProBlad,11,8.7,15.33
2023,1,1,4,ProBlad,12,8.7,15.33
2023,1,1,4,ProBlad,13,0,20
2023,1,1,4,ProBlad,14,4.26,15.67
2023,1,1,4,ProBlad,15,19.23,17.33
2023,1,1,4,Kocide,1,0,13.33
2023,1,1,4,Kocide,2,0,17
2023,1,1,4,Kocide,3,1.75,19
2023,1,1,4,Kocide,4,0,15.33
2023,1,1,4,Kocide,5,1.75,19
2023,1,1,4,Kocide,6,5.77,17.33
2023,1,1,4,Kocide,7,3.64,18.33
2023,1,1,4,Kocide,8,5.77,17.33
2023,1,1,4,Kocide,9,1.64,20.33
2023,1,1,4,Kocide,10,3.57,18.67
2023,1,1,4,Kocide,11,0,19.33
2023,1,1,4,Kocide,12,10.53,19
2023,1,1,4,Kocide,13,12,16.67
2023,1,1,4,Kocide,14,5.17,19.33
2023,1,1,4,Kocide,15,0,19.67
2023,1,1,4,Serenade,1,8.33,16
2023,1,1,4,Serenade,2,1.89,17.67
2023,1,1,4,Serenade,3,9.3,14.33
2023,1,1,4,Serenade,4,9.62,17.33
2023,1,1,4,Serenade,5,5.77,17.33
2023,1,1,4,Serenade,6,5.26,19
2023,1,1,4,Serenade,7,3.39,19.67
2023,1,1,4,Serenade,8,4.08,16.33
2023,1,1,4,Serenade,9,1.47,22.67
2023,1,1,4,Serenade,10,7.41,18
2023,1,1,4,Serenade,11,3.23,20.67
2023,1,1,4,Serenade,12,0,20
2023,1,1,4,Serenade,13,2.04,16.33
2023,1,1,4,Serenade,14,2.13,15.67
2023,1,1,4,Serenade,15,4.76,21
2023,1,1,4,Badge,1,3.33,10
2023,1,1,4,Badge,2,1.72,19.33
2023,1,1,4,Badge,3,0,12.67
2023,1,1,4,Badge,4,3.13,10.67
2023,1,1,4,Badge,5,2.63,12.67
2023,1,1,4,Badge,6,0,16.67
2023,1,1,4,Badge,7,3.92,17
2023,1,1,4,Badge,8,21.05,12.67
2023,1,1,4,Badge,9,4.88,13.67
2023,1,1,4,Badge,10,0,17
2023,1,1,4,Badge,11,3.7,18
2023,1,1,4,Badge,12,0,16.67
2023,1,1,4,Badge,13,4.44,15
2023,1,1,4,Badge,14,2.13,15.67
2023,1,1,4,Badge,15,0,18
2023,1,1,4,DoubleNickel,1,2.17,15.33
2023,1,1,4,DoubleNickel,2,2.22,15
2023,1,1,4,DoubleNickel,3,13.46,17.33
2023,1,1,4,DoubleNickel,4,14.29,16.33
2023,1,1,4,DoubleNickel,5,7.84,17
2023,1,1,4,DoubleNickel,6,4.35,15.33
2023,1,1,4,DoubleNickel,7,10.26,13
2023,1,1,4,DoubleNickel,8,3.57,18.67
2023,1,1,4,DoubleNickel,9,5.45,18.33
2023,1,1,4,DoubleNickel,10,12.24,16.33
2023,1,1,4,DoubleNickel,11,16.95,19.67
2023,1,1,4,DoubleNickel,12,42.11,12.67
2023,1,1,4,DoubleNickel,13,6.25,16
2023,1,1,4,DoubleNickel,14,4.55,14.67
2023,1,1,4,DoubleNickel,15,0,17.67
2023,1,1,4,PriaxorA,1,0,15
2023,1,1,4,PriaxorA,2,0,18
2023,1,1,4,PriaxorA,3,0,21.67
2023,1,1,4,PriaxorA,4,1.92,17.33
2023,1,1,4,PriaxorA,5,0,14
2023,1,1,4,PriaxorA,6,0,19
2023,1,1,4,PriaxorA,7,0,12.67
2023,1,1,4,PriaxorA,8,0,12.33
2023,1,1,4,PriaxorA,9,0,20
2023,1,1,4,PriaxorA,10,0,17.67
2023,1,1,4,PriaxorA,11,0,17.67
2023,1,1,4,PriaxorA,12,0,17.67
2023,1,1,4,PriaxorA,13,0,16.67
2023,1,1,4,PriaxorA,14,0,18
2023,1,1,4,PriaxorA,15,4.35,15.33
2023,1,1,4,PriaxorB,1,0,20
2023,1,1,4,PriaxorB,2,0,19.33
2023,1,1,4,PriaxorB,3,0,22
2023,1,1,4,PriaxorB,4,0,17
2023,1,1,4,PriaxorB,5,0,20
2023,1,1,4,PriaxorB,6,0,16
2023,1,1,4,PriaxorB,7,0,21
2023,1,1,4,PriaxorB,8,0,20
2023,1,1,4,PriaxorB,9,0,19.33
2023,1,1,4,PriaxorB,10,0,21.33
2023,1,1,4,PriaxorB,11,0,18
2023,1,1,4,PriaxorB,12,0,12.67
2023,1,1,4,PriaxorB,13,0,17.33
2023,1,1,4,PriaxorB,14,0,15.33
2023,1,1,4,PriaxorB,15,0,12
